STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/7/2001,0,77,92,61
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/8/2001,0,80,93,67
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/9/2001,0,65,78,52
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/10/2001,0,61,72,49
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/11/2001,0,64,77,50
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/12/2001,0.12,61,74,47
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/13/2001,0,59,74,43
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/14/2001,0.01,63,80,46
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/15/2001,0.2,65,70,59
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/16/2001,0.59,63,70,55
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/17/2001,0.91,66,78,53
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/18/2001,0,63,72,53
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/19/2001,0,60,73,47
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/20/2001,0.01,62,77,46
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/21/2001,0.01,65,80,49
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/22/2001,0.01,71,85,57
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/23/2001,0,65,74,55
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/24/2001,0.01,63,74,51
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/25/2001,0.01,67,77,56
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/26/2001,0.02,65,79,51
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/27/2001,0,67,80,54
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/28/2001,0.01,63,78,47
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/29/2001,0.13,66,82,50
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/30/2001,0,67,77,56
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,8/31/2001,0,54,66,42
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/1/2001,0,53,68,38
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/2/2001,0,72,83,61
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/3/2001,0,63,77,49
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/4/2001,0,60,76,43
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/5/2001,0.01,65,83,47
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/6/2001,0,72,84,60
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/7/2001,0.85,72,78,66
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/8/2001,0.44,61,66,56
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/9/2001,0.01,56,63,48
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/10/2001,0.01,57,65,49
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/11/2001,0.02,55,68,42
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/12/2001,0,58,69,47
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/13/2001,0.2,48,58,37
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/14/2001,0,46,60,32
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/15/2001,0,53,65,40
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/16/2001,0,60,67,52
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/17/2001,0,59,64,53
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/18/2001,0.08,60,65,55
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/19/2001,0.01,57,64,49
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/20/2001,0.01,58,69,46
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/21/2001,0,58,72,43
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/22/2001,0.21,56,64,47
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/23/2001,0.18,49,53,45
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/24/2001,0,41,52,30
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/25/2001,0,44,59,28
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/26/2001,0,50,65,35
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/27/2001,0,47,59,35
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/28/2001,0,43,57,29
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/29/2001,0,50,69,31
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,9/30/2001,0,54,70,37
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/1/2001,0,59,75,43
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/2/2001,0.11,58,75,41
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/3/2001,0.02,51,56,46
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/4/2001,0,47,58,35
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/5/2001,0,41,48,33
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/6/2001,0,36,45,26
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/7/2001,0,40,56,24
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/8/2001,0.16,44,58,29
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/9/2001,0.06,59,71,47
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/10/2001,0.06,58,67,48
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/11/2001,0,54,66,42
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/12/2001,0,49,65,32
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/13/2001,1.03,,,
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/14/2001,0.19,,,
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/15/2001,0.02,43,52,34
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/16/2001,0,38,49,26
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/17/2001,0,39,52,25
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/18/2001,0.16,43,48,37
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/19/2001,0,46,61,30
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/20/2001,0.04,48,61,35
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/21/2001,0,43,56,29
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/22/2001,0,41,56,25
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/23/2001,0.23,54,65,43
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/24/2001,0.01,44,54,34
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/25/2001,0.34,35,37,33
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/26/2001,0,37,39,35
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/27/2001,0,38,43,32
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/28/2001,0,48,61,35
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/29/2001,0,36,46,25
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/30/2001,0.01,38,47,29
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,10/31/2001,0,53,60,45
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/1/2001,0,60,68,51
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/2/2001,0,42,51,32
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/3/2001,0,47,65,28
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/4/2001,0,41,56,25
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/5/2001,0,46,67,25
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/6/2001,0,56,69,43
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/7/2001,0.19,41,47,34
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/8/2001,0,35,43,26
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/9/2001,0,43,54,31
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/10/2001,0,40,44,35
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/11/2001,0,41,54,28
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/12/2001,0,41,59,23
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/13/2001,0,56,64,48
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/14/2001,0,58,62,54
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/15/2001,0,54,67,41
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/16/2001,0,38,47,29
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/17/2001,0,49,69,29
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/18/2001,0.14,50,64,36
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/19/2001,0,33,39,27
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/20/2001,0,32,41,23
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/21/2001,0,44,57,30
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/22/2001,0,36,47,24
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/23/2001,0.04,44,56,31
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/24/2001,1.04,44,46,41
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/25/2001,0.21,40,47,32
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/26/2001,0.36,31,32,29
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/27/2001,0.34,31,32,30
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/28/2001,0,29,30,28
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/29/2001,0.01,30,33,27
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,11/30/2001,0.01,34,37,30
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/1/2001,0.01,30,34,25
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/2/2001,0,28,40,15
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/3/2001,0,38,46,29
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/4/2001,0,39,45,32
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/5/2001,0.62,45,56,33
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/6/2001,0,30,34,25
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/7/2001,0,27,32,22
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/8/2001,0,23,31,14
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/9/2001,0,29,43,15
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/10/2001,0,31,41,21
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/11/2001,0,32,46,17
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/12/2001,0,35,39,31
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/13/2001,0,27,31,22
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/14/2001,0,23,33,13
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/15/2001,0,30,41,19
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/16/2001,0,39,42,35
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/17/2001,0,31,37,24
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/18/2001,0,32,41,22
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/19/2001,0,26,31,21
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/20/2001,0,24,32,15
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/21/2001,0,21,30,12
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/22/2001,0.11,33,36,30
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/23/2001,0.07,25,33,16
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/24/2001,0,18,21,14
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/25/2001,0,14,17,11
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/26/2001,0.08,14,20,8
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/27/2001,0.06,13,20,6
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/28/2001,0,10,14,6
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/29/2001,0,9,15,2
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/30/2001,0,11,16,5
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,12/31/2001,0,8,14,1
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/1/2002,0,14,21,6
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/2/2002,0,10,19,1
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/3/2002,0,14,27,1
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/4/2002,0,22,28,15
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/5/2002,0,27,33,20
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/6/2002,0,17,29,4
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/7/2002,0,16,30,2
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/8/2002,0,33,43,23
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/9/2002,0,41,45,37
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/10/2002,0,34,39,28
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/11/2002,0,32,36,27
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/12/2002,0,30,36,24
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/13/2002,0,25,34,16
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/14/2002,0.02,26,28,23
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/15/2002,0.01,22,27,17
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/16/2002,0.01,17,21,13
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/17/2002,0,13,19,7
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/18/2002,0,3,9,-4
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/19/2002,0,19,29,8
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/20/2002,0,16,23,8
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/21/2002,0,23,29,17
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/22/2002,0,23,36,10
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/23/2002,0,26,32,19
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/24/2002,0,21,27,15
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/25/2002,0,34,45,23
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/26/2002,0,30,34,25
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/27/2002,0,31,33,28
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/28/2002,0,23,29,17
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/29/2002,0,16,18,14
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/30/2002,0,13,22,3
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,1/31/2002,0.03,17,24,9
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/1/2002,0.02,12,25,-2
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/2/2002,0.04,14,30,-2
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/3/2002,0,18,24,12
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/4/2002,0,15,24,5
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/5/2002,0,22,30,13
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/6/2002,0,36,48,24
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/7/2002,0,30,40,20
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/8/2002,0,28,36,20
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/9/2002,0.01,31,33,28
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/10/2002,0,18,30,5
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/11/2002,0,22,40,4
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/12/2002,0,19,30,7
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/13/2002,0,23,39,7
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/14/2002,0,36,43,29
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/15/2002,0,35,39,30
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/16/2002,0.02,25,32,18
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/17/2002,0,23,38,8
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/18/2002,0,43,50,35
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/19/2002,0.29,36,39,32
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/20/2002,0.16,28,32,24
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/21/2002,0,16,26,6
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/22/2002,0,18,34,1
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/23/2002,0.07,37,43,30
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/24/2002,0.32,31,35,27
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/25/2002,0.01,24,27,20
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/26/2002,0.02,16,20,11
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/27/2002,0,13,25,0
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,2/28/2002,0,13,20,6
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,3/1/2002,0,3,13,-7
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,3/2/2002,0,10,18,1
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,3/3/2002,0,1,7,-5
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,3/4/2002,0,4,17,-9
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,3/5/2002,0,17,25,8
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,3/6/2002,0,12,21,3
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,3/7/2002,0.23,11,22,0
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,3/8/2002,0.15,25,29,21
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,3/9/2002,0.42,20,31,9
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,3/10/2002,0,13,20,6
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,3/11/2002,0,20,30,9
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,3/12/2002,0,25,46,4
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,3/13/2002,0.01,32,42,21
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,3/14/2002,0.12,24,29,19
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,3/15/2002,0.18,17,30,3
USW00094929,ASHLAND KENNEDY MEMORIAL AIRPORT,46.54861,-90.91889,251.8,3/16/2002,0,22,42,1
